Keywords,city,Agg store_number,store_number,address,state,zip_code
Stop And Shop,North Canaan,677,677 #677 #0677 #00677,1360 East Town Road,CT,6460
Stop And Shop,Montville,678,678 #678 #0678 #00678,248 Flanders Road,CT,6357
Stop And Shop,Waterbury,679,679 #679 #0679 #00679,155 Boston Post Road,CT,6385
Stop And Shop,Meriden,680,680 #680 #0680 #00680,4531 Main Street,CT,6606
Stop And Shop,West Hartford,681,681 #681 #0681 #00681,760 Villa Avenue,CT,6825
Stop And Shop,Groton,682,682 #682 #0682 #00682,1391 Main Street,CT,6226
Stop And Shop,New Milford,683,683 #683 #0683 #00683,920 Wolcott Road,CT,6716
Stop And Shop,Southington,684,684 #684 #0684 #00684,11 East Main Street,CT,6018
Stop And Shop,Monroe,685,685 #685 #0685 #00685,2020 Norwich-New London Turnpk,CT,6382
Stop And Shop,Unionville,686,686 #686 #0686 #00686,240 Chase Avenue,CT,6704
Stop And Shop,Branford,687,687 #687 #0687 #00687,77 Centennial Plaza,CT,6451
Stop And Shop,Old Saybrook,688,688 #688 #0688 #00688,1235 Farmington Avenue,CT,6107
Stop And Shop,Manchester,689,689 #689 #0689 #00689,220 Route 12,CT,6340
Stop And Shop,East Haven,692,692 #692 #0692 #00692,180 Danbury Road,CT,6776
Stop And Shop,East Hartford,693,693 #693 #0693 #00693,505 North Main Street,CT,6489
Stop And Shop,North Haven,694,694 #694 #0694 #00694,470 Monroe Turnpike,CT,6468
Stop And Shop,Cheshire,695,695 #695 #0695 #00695,1799 Farmington Avenue,CT,6085
Stop And Shop,West Haven,696,696 #696 #0696 #00696,22 Leetes Island Rd.,CT,6405
Stop And Shop,Killingly,697,697 #697 #0697 #00697,665 Boston Post Road,CT,6475
Stop And Shop,Bridgeport,698,698 #698 #0698 #00698,318 West Middle Turnpike,CT,6040
Stop And Shop,South Windsor,699,699 #699 #0699 #00699,370 Hemingway Avenue,CT,6512
Stop And Shop,Newport,701,701 #701 #0701 #00701,940 Silver Lane,CT,6118
Stop And Shop,Johnston,703,703 #703 #0703 #00703,79 Washington Avenue,CT,6473
Stop And Shop,Cumberland,704,704 #704 #0704 #00704,275 Highland Avenue,CT,6410
Stop And Shop,Greenville,705,705 #705 #0705 #00705,460 Elm Street,CT,6516
Stop And Shop,Cranston,707,707 #707 #0707 #00707,1092 Killingly Commons Drive,CT,6241
Stop And Shop,Middletown,708,708 #708 #0708 #00708,2145 Fairfield Avenue,CT,6605
Stop And Shop,Warwick,709,709 #709 #0709 #00709,1739 Ellington Road,CT,6074
Stop And Shop,Pawtucket,710,710 #710 #0710 #00710,250 Bellevue Avenue,RI,2840
Stop And Shop,Lincoln,712,712 #712 #0712 #00712,11 Commerce Way,RI,2919
Stop And Shop,Cranston,714,714 #714 #0714 #00714,70 Mendon Road,RI,2864
Stop And Shop,North Kingstown,716,716 #716 #0716 #00716,446 Putnam Pike,RI,2828
Stop And Shop,Narragansett,718,718 #718 #0718 #00718,200 Atwood Avenue,RI,2920
Stop And Shop,Coventry,720,720 #720 #0720 #00720,1360 West Main Road,RI,2842
Stop And Shop,North Smithfield,721,721 #721 #0721 #00721,300 Quaker Lane,RI,2886
Stop And Shop,Providence,722,722 #722 #0722 #00722,368-398 Cottage Street,RI,2860
Stop And Shop,Bristol,723,723 #723 #0723 #00723,622 George Washington Highway,RI,2865
Stop And Shop,North Providence,724,724 #724 #0724 #00724,204 Garfield Avenue,RI,2920
Stop And Shop,Providence,725,725 #725 #0725 #00725,90 Frenchtown Road,RI,2852
Stop And Shop,Warwick,726,726 #726 #0726 #00726,66 Point Judith Rd,RI,2882
Stop And Shop,Putnam,727,727 #727 #0727 #00727,900 Tiogue Avenue,RI,2816
Stop And Shop,Richmond,729,729 #729 #0729 #00729,35 Eddie Downling Highway,RI,2896
Stop And Shop,Newport,731,731 #731 #0731 #00731,850 Manton Avenue,RI,2909
Stop And Shop,Westerly,736,736 #736 #0736 #00736,605 Metacom Avenue,RI,2809
Stop And Shop,North Kingstown,737,737 #737 #0737 #00737,1128 Mineral Spring Avenue,RI,2904
Stop And Shop,Warwick,739,739 #739 #0739 #00739,333 West River Street,RI,2904
Stop And Shop,Arlington,776,776 #776 #0776 #00776,521 Sandy Lane,RI,2889
